valid_utc,split,label,year,month,hour_utc,max_cover,tops_ft,depth_below_ft,vis_sm,overhead_ceiling_ft,overhead_lowest_ft
2016-05-12T09:56,train,clear,2016,5,9,,,,40,,
2016-05-12T14:50,train,clear,2016,5,14,,,,35,,16000
2016-05-12T15:49,train,clear,2016,5,15,,,,40,,16000
2016-05-12T17:54,train,clear,2016,5,17,,,,40,,16000
2016-05-12T20:57,train,clear,2016,5,20,,,,35,,18000
2016-05-13T08:54,train,clear,2016,5,8,,,,60,20000,17000
2016-05-13T12:52,train,clear,2016,5,12,,,,60,15000,10000
2016-05-13T13:55,train,clear,2016,5,13,,,,60,14000,10000
2016-05-13T14:52,train,clear,2016,5,14,,,,60,17000,0
2016-05-13T16:48,train,clear,2016,5,16,,,,0,,
2016-05-13T22:51,train,clear,2016,5,22,,,,0.062,,
2016-05-14T00:54,train,clear,2016,5,0,,,,0,,
2016-05-14T03:53,train,clear,2016,5,3,,,,0.062,,
2016-05-14T09:48,train,clear,2016,5,9,,,,0.062,,
2016-05-14T10:57,train,clear,2016,5,10,,,,0.062,,
2016-05-14T16:53,train,clear,2016,5,16,,,,90,18000,0
2016-05-14T17:53,train,clear,2016,5,17,,,,90,18000,500
2016-05-15T02:57,train,clear,2016,5,2,FEW,4500,1788,20,2000,500
2016-05-15T08:52,train,clear,2016,5,8,,,,0.062,,
2016-05-15T09:54,train,clear,2016,5,9,,,,0.125,,
2016-05-15T10:51,train,clear,2016,5,10,,,,0.125,,
2016-05-15T22:52,train,clear,2016,5,22,,,,0,,
2016-05-16T03:56,train,clear,2016,5,3,,,,0,,
2016-05-16T08:54,train,clear,2016,5,8,,,,0,,
2016-05-16T22:57,train,clear,2016,5,22,,,,0,,
2016-05-17T00:52,train,clear,2016,5,0,,,,0,,
2016-05-17T04:55,train,clear,2016,5,4,,,,0,,
2016-05-17T08:56,train,clear,2016,5,8,,,,0.125,0,0
2016-05-17T12:52,train,clear,2016,5,12,,,,0.125,0,0
2016-05-18T03:53,train,clear,2016,5,3,,,,40,2000,500
2016-05-18T10:53,train,clear,2016,5,10,BKN,4000,2288,100,18000,0
2016-05-18T19:52,train,clear,2016,5,19,,,,120,1000,1000
2016-05-18T20:52,train,clear,2016,5,20,,,,120,1300,1300
2016-05-19T09:53,train,clear,2016,5,9,,,,80,4000,500
2016-05-19T10:51,train,clear,2016,5,10,,,,80,4000,500
2016-05-19T12:54,train,clear,2016,5,12,,,,50,2000,700
2016-05-19T14:52,train,clear,2016,5,14,,,,5,400,400
2016-05-19T21:49,train,clear,2016,5,21,,,,0.125,0,0
2016-05-20T08:51,train,clear,2016,5,8,,,,0.125,,
2016-05-20T10:53,train,clear,2016,5,10,,,,0.25,0,0
2016-05-20T15:52,train,clear,2016,5,15,,,,100,18000,100
2016-05-21T09:50,train,clear,2016,5,9,,,,80,,14000
2016-05-21T12:53,train,clear,2016,5,12,,,,80,18000,1500
2016-05-21T13:53,train,clear,2016,5,13,,,,75,14000,2000
2016-05-21T18:49,train,clear,2016,5,18,,,,75,3000,3000
2016-05-21T22:50,train,clear,2016,5,22,,,,75,3000,3000
2016-05-22T01:54,train,clear,2016,5,1,,,,75,1000,1000
2016-05-22T02:56,train,clear,2016,5,2,,,,60,11000,3000
2016-05-22T08:54,train,clear,2016,5,8,,,,50,3000,3000
2016-05-22T09:51,train,clear,2016,5,9,,,,35,2500,2500
2016-05-22T13:49,train,clear,2016,5,13,,,,45,16000,2000
2016-05-22T14:56,train,clear,2016,5,14,,,,50,19000,2000
2016-05-22T15:52,train,clear,2016,5,15,,,,50,16000,1500
2016-05-22T17:50,train,clear,2016,5,17,,,,45,4000,1500
2016-05-22T18:52,train,clear,2016,5,18,,,,40,8000,1500
2016-05-23T00:54,train,clear,2016,5,0,,,,40,3000,3000
2016-05-23T01:52,train,clear,2016,5,1,,,,40,3000,3000
2016-05-23T02:53,train,clear,2016,5,2,,,,40,16000,3000
2016-05-23T06:54,train,clear,2016,5,6,,,,40,,18000
2016-05-23T09:51,train,clear,2016,5,9,,,,55,,18000
2016-05-23T10:54,train,clear,2016,5,10,,,,55,,18000
2016-05-23T13:55,train,clear,2016,5,13,,,,60,22000,600
2016-05-24T03:57,train,clear,2016,5,3,,,,40,14000,5000
2016-05-24T04:54,train,clear,2016,5,4,,,,40,8000,2500
2016-05-24T08:49,train,clear,2016,5,8,,,,50,6000,4000
2016-05-24T10:56,train,clear,2016,5,10,FEW,4000,2288,55,5000,2000
2016-05-24T12:54,train,clear,2016,5,12,FEW,3000,3288,55,5000,2000
2016-05-24T19:48,train,clear,2016,5,19,,,,0.125,,
2016-05-24T22:56,train,undercast,2016,5,22,BKN,4500,1788,55,,5000
2016-05-25T00:52,train,undercast,2016,5,0,BKN,4500,1788,60,,10000
2016-05-25T01:52,train,undercast,2016,5,1,BKN,4500,1788,60,,1500
2016-05-25T02:53,train,undercast,2016,5,2,BKN,4500,1788,60,,1500
2016-05-25T03:53,train,undercast,2016,5,3,BKN,4000,2288,60,,3000
2016-05-25T10:54,train,clear,2016,5,10,,,,60,,18000
2016-05-25T12:49,train,clear,2016,5,12,,,,30,,18000
2016-05-25T14:50,train,clear,2016,5,14,,,,30,20000,15000
2016-05-25T19:56,train,clear,2016,5,19,,,,20,6000,6000
2016-05-25T20:49,train,clear,2016,5,20,,,,30,12000,3000
2016-05-26T02:50,train,clear,2016,5,2,,,,0,,
2016-05-26T08:55,train,clear,2016,5,8,,,,0.062,0,0
2016-05-26T09:56,train,clear,2016,5,9,FEW,3500,2788,80,,10000
2016-05-26T20:54,train,clear,2016,5,20,,,,90,16000,14000
2016-05-26T22:54,train,clear,2016,5,22,,,,70,14000,6000
2016-05-27T01:53,train,clear,2016,5,1,,,,70,5000,2000
2016-05-27T07:50,train,clear,2016,5,7,,,,0,,
2016-05-27T08:55,train,clear,2016,5,8,,,,0.125,0,0
2016-05-27T09:54,train,clear,2016,5,9,,,,0.062,,
2016-05-28T07:52,train,clear,2016,5,7,,,,0,,
2016-05-28T09:52,train,clear,2016,5,9,,,,0,,
2016-05-28T21:53,train,clear,2016,5,21,,,,40,18000,1000
2016-05-29T01:56,train,clear,2016,5,1,,,,40,17000,3000
2016-05-29T08:49,train,clear,2016,5,8,BKN,4500,1788,30,1500,0
2016-05-29T21:55,train,clear,2016,5,21,BKN,4500,1788,30,8000,0
2016-05-30T06:54,train,clear,2016,5,6,,,,0,,
2016-05-30T09:50,train,clear,2016,5,9,,,,0,,
2016-05-30T10:53,train,clear,2016,5,10,,,,0.062,0,0
2016-05-30T13:51,train,clear,2016,5,13,SCT,3000,3288,40,6000,0
2016-05-30T15:53,train,clear,2016,5,15,,,,0,,
2016-05-30T17:48,train,clear,2016,5,17,,,,20,16000,500
2016-05-31T06:53,train,clear,2016,5,6,,,,0.062,,
2016-05-31T07:53,train,clear,2016,5,7,,,,0,,
2016-05-31T13:51,train,clear,2016,5,13,,,,80,,0
2016-05-31T16:53,train,clear,2016,5,16,,,,80,,1000
2016-05-31T22:56,train,clear,2016,5,22,,,,90,2000,2000
2016-06-01T11:52,train,clear,2016,6,11,FEW,2500,3788,80,,0
2016-06-02T11:56,train,clear,2016,6,11,FEW,3000,3288,50,16000,1000
2016-06-03T10:54,train,clear,2016,6,10,,,,0,,
2016-06-09T11:56,train,clear,2016,6,11,,,,0.062,,
2016-06-12T11:50,train,clear,2016,6,11,,,,0,,
2016-06-13T10:54,train,clear,2016,6,10,,,,0.062,,
2016-06-16T10:54,train,clear,2016,6,10,,,,80,,5000
2016-06-18T11:50,train,clear,2016,6,11,,,,90,,3000
2016-06-19T10:52,train,clear,2016,6,10,,,,65,,5000
2016-06-24T10:53,train,clear,2016,6,10,,,,110,,20000
2016-06-29T10:51,train,undercast,2016,6,10,BKN,3500,2788,60,7000,4000
2016-06-29T11:51,train,undercast,2016,6,11,BKN,3000,3288,60,,4000
2016-07-01T02:53,train,clear,2016,7,2,,,,100,,4000
2016-07-01T09:52,train,clear,2016,7,9,,,,80,,1500
2016-07-01T10:54,train,clear,2016,7,10,,,,80,,1500
2016-07-02T02:49,train,clear,2016,7,2,,,,0,,
2016-07-02T03:51,train,clear,2016,7,3,,,,0,,
2016-07-02T10:50,train,clear,2016,7,10,,,,0,,
2016-07-03T02:50,train,clear,2016,7,2,,,,0,,
2016-07-03T10:49,train,clear,2016,7,10,,,,0,,
2016-07-03T22:50,train,clear,2016,7,22,,,,100,,2000
2016-07-04T04:53,train,clear,2016,7,4,,,,100,,3500
2016-07-04T05:51,train,clear,2016,7,5,,,,100,1500,1500
2016-07-04T11:48,train,clear,2016,7,11,,,,0.25,0,0
2016-07-05T03:52,train,clear,2016,7,3,,,,60,,10000
2016-07-05T09:52,train,clear,2016,7,9,,,,50,,14000
2016-07-05T10:56,train,clear,2016,7,10,,,,50,,14000
2016-07-06T01:52,train,clear,2016,7,1,,,,50,,1000
2016-07-06T03:52,train,clear,2016,7,3,,,,50,,1500
2016-07-06T04:53,train,clear,2016,7,4,,,,50,,8000
2016-07-06T09:54,train,clear,2016,7,9,,,,0.062,,
2016-07-06T10:49,train,clear,2016,7,10,,,,0,,
2016-07-06T22:52,train,clear,2016,7,22,,,,45,,1000
2016-07-07T09:57,train,undercast,2016,7,9,BKN,3000,3288,45,5000,3000
2016-07-07T10:52,train,clear,2016,7,10,,,,30,1000,1000
2016-07-08T09:52,train,clear,2016,7,9,,,,0.062,0,0
2016-07-08T10:52,train,undercast,2016,7,10,BKN,5500,788,70,18000,18000
2016-07-08T22:56,train,undercast,2016,7,22,BKN,4500,1788,80,7000,3000
2016-07-08T23:48,train,undercast,2016,7,23,BKN,4000,2288,80,12000,1000
2016-07-09T00:51,train,undercast,2016,7,0,BKN,4000,2288,80,12000,3000
2016-07-09T01:52,train,undercast,2016,7,1,BKN,4500,1788,80,12000,8000
2016-07-09T02:53,train,undercast,2016,7,2,BKN,4000,2288,70,,8000
2016-07-09T03:55,train,undercast,2016,7,3,BKN,3500,2788,60,,8000
2016-07-09T04:49,train,undercast,2016,7,4,BKN,3500,2788,60,18000,8000
2016-07-09T05:56,train,undercast,2016,7,5,BKN,4500,1788,60,10000,5000
2016-07-09T09:56,train,undercast,2016,7,9,BKN,4500,1788,60,8000,4000
2016-07-09T10:48,train,undercast,2016,7,10,BKN,4500,1788,90,10000,4000
2016-07-09T23:54,train,clear,2016,7,23,,,,0,,
2016-07-10T10:54,train,clear,2016,7,10,,,,0,,
2016-07-11T00:55,train,clear,2016,7,0,,,,0.062,,
2016-07-11T10:51,train,undercast,2016,7,10,BKN,4500,1788,90,,18000
2016-07-11T11:51,train,undercast,2016,7,11,BKN,4500,1788,90,,18000
2016-07-12T00:50,train,clear,2016,7,0,,,,0,,
2016-07-12T04:54,train,clear,2016,7,4,,,,50,,18000
2016-07-12T09:53,train,clear,2016,7,9,,,,70,18000,2000
2016-07-12T23:51,train,clear,2016,7,23,,,,70,15000,2000
2016-07-13T09:58,train,clear,2016,7,9,,,,70,,8000
2016-07-13T10:49,train,clear,2016,7,10,,,,70,,14000
2016-07-13T11:47,train,clear,2016,7,11,,,,65,,0
2016-07-14T10:50,train,clear,2016,7,10,,,,0,,
2016-07-14T11:49,train,clear,2016,7,11,,,,0,,
2016-07-15T01:51,train,clear,2016,7,1,,,,0,,
2016-07-15T09:50,train,clear,2016,7,9,,,,0,,
2016-07-15T10:50,train,clear,2016,7,10,,,,0,,
2016-07-15T11:49,train,clear,2016,7,11,,,,0,,
2016-07-15T23:50,train,clear,2016,7,23,,,,0,,
2016-07-16T00:49,train,clear,2016,7,0,,,,0.062,,
2016-07-16T01:48,train,clear,2016,7,1,,,,0,,
2016-07-16T09:53,train,clear,2016,7,9,,,,0,,
2016-07-16T10:56,train,clear,2016,7,10,,,,0,,
2016-07-17T03:55,train,clear,2016,7,3,FEW,5000,1288,60,16000,1500
2016-07-17T09:49,train,clear,2016,7,9,,,,0.062,,
2016-07-17T10:51,train,clear,2016,7,10,FEW,5000,1288,25,5000,500
2016-07-18T05:50,train,clear,2016,7,5,,,,0,,
2016-07-18T09:52,train,clear,2016,7,9,,,,80,3000,0
2016-07-19T03:49,train,clear,2016,7,3,,,,0,,
2016-07-19T04:52,train,clear,2016,7,4,,,,0,,
2016-07-19T09:52,train,clear,2016,7,9,,,,0.062,,
2016-07-19T10:49,train,clear,2016,7,10,,,,0,,
2016-07-20T00:52,train,clear,2016,7,0,,,,0,,
2016-07-20T10:55,train,clear,2016,7,10,,,,0,,
2016-07-20T11:50,train,clear,2016,7,11,,,,0,,
2016-07-21T09:49,train,clear,2016,7,9,SCT,6000,288,35,,0
2016-07-21T11:49,train,clear,2016,7,11,,,,0.125,,
2016-07-22T10:47,train,clear,2016,7,10,,,,0.125,,
2016-07-22T11:49,train,clear,2016,7,11,,,,0,,
2016-07-22T22:53,train,clear,2016,7,22,,,,60,4000,500
2016-07-23T09:57,train,undercast,2016,7,9,BKN,5000,1288,90,8000,5000
2016-07-24T02:50,train,clear,2016,7,2,,,,0,,
2016-07-24T10:50,train,undercast,2016,7,10,BKN,5200,1088,100,,16000
2016-07-24T11:53,train,undercast,2016,7,11,BKN,5400,888,100,,18000
2016-07-24T22:55,train,clear,2016,7,22,FEW,5700,588,100,17000,8000
2016-07-25T10:52,train,clear,2016,7,10,,,,100,17000,6000
2016-07-25T11:55,train,clear,2016,7,11,,,,90,15000,6000
2016-07-25T23:49,train,clear,2016,7,23,,,,0.062,,
2016-07-26T01:49,train,clear,2016,7,1,,,,0,,
2016-07-26T04:54,train,clear,2016,7,4,,,,0,,
2016-07-26T10:50,train,clear,2016,7,10,,,,0,,
2016-07-27T01:53,train,clear,2016,7,1,,,,0.062,,
2016-07-27T10:53,train,clear,2016,7,10,FEW,5000,1288,100,,20000
2016-07-27T11:48,train,clear,2016,7,11,FEW,4000,2288,80,,20000
2016-07-28T10:53,train,clear,2016,7,10,,,,45,10000,2000
2016-07-28T22:49,train,clear,2016,7,22,,,,0.125,0,0
2016-07-28T23:54,train,clear,2016,7,23,FEW,5500,788,70,8000,0
2016-07-29T05:53,train,clear,2016,7,5,,,,60,18000,1000
2016-07-29T09:51,train,clear,2016,7,9,,,,45,500,500
2016-07-30T05:55,train,clear,2016,7,5,,,,75,,18000
2016-07-30T09:52,train,clear,2016,7,9,,,,90,,8000
2016-07-31T00:51,train,clear,2016,7,0,,,,90,200,200
2016-07-31T02:53,train,clear,2016,7,2,,,,90,16000,4000
2016-07-31T05:54,train,clear,2016,7,5,,,,100,,4000
2016-07-31T09:51,train,clear,2016,7,9,,,,90,14000,1000
2016-07-31T10:52,train,clear,2016,7,10,,,,90,12000,3000
2016-07-31T11:58,train,clear,2016,7,11,,,,90,14000,2000
2016-09-01T00:47,train,clear,2016,9,0,,,,0,,
2016-09-01T01:51,train,clear,2016,9,1,,,,0,,
2016-09-01T11:52,train,clear,2016,9,11,,,,0,,
2016-09-01T12:57,train,clear,2016,9,12,,,,0,,
2016-09-01T13:56,train,clear,2016,9,13,,,,0.062,,
2016-09-01T15:54,train,clear,2016,9,15,BKN,5000,1288,15,18000,10000
2016-09-01T23:50,train,clear,2016,9,23,,,,0.125,0,0
2016-09-02T00:49,train,clear,2016,9,0,,,,0.188,0,0
2016-09-02T01:55,train,clear,2016,9,1,FEW,5500,788,75,,2000
2016-09-02T06:49,train,clear,2016,9,6,,,,0,,
2016-09-02T08:51,train,clear,2016,9,8,,,,0,,
2016-09-02T09:52,train,undercast,2016,9,9,BKN,5500,788,60,,4000
2016-09-02T11:49,train,clear,2016,9,11,,,,0.062,,
2016-09-02T12:50,train,clear,2016,9,12,OVC,6000,288,100,,0
2016-09-02T17:48,train,clear,2016,9,17,,,,0.125,,
2016-09-03T00:57,train,clear,2016,9,0,,,,100,,1500
2016-09-03T05:51,train,clear,2016,9,5,,,,130,,1000
2016-09-03T11:57,train,clear,2016,9,11,FEW,4000,2288,120,,17000
2016-09-04T00:54,train,clear,2016,9,0,,,,100,,20000
2016-09-04T04:52,train,clear,2016,9,4,,,,100,,
2016-09-04T05:54,train,clear,2016,9,5,,,,100,,
2016-09-04T06:54,train,clear,2016,9,6,,,,100,,
2016-09-04T09:51,train,clear,2016,9,9,,,,100,,25000
2016-09-04T12:50,train,clear,2016,9,12,,,,100,,
2016-09-04T13:51,train,clear,2016,9,13,,,,90,,
2016-09-04T14:52,train,clear,2016,9,14,FEW,6000,288,100,,
2016-09-04T17:49,train,undercast,2016,9,17,BKN,5000,1288,90,,1000
2016-09-04T21:52,train,clear,2016,9,21,,,,80,,0
2016-09-04T23:54,train,undercast,2016,9,23,BKN,5500,788,80,,20000
2016-09-05T00:52,train,undercast,2016,9,0,BKN,4500,1788,100,,
2016-09-05T05:56,train,clear,2016,9,5,,,,90,,15000
2016-09-05T06:57,train,clear,2016,9,6,,,,90,,15000
2016-09-05T09:49,train,clear,2016,9,9,,,,80,20000,15000
2016-09-05T12:55,train,clear,2016,9,12,,,,70,20000,14000
2016-09-05T13:54,train,clear,2016,9,13,FEW,5500,788,70,20000,500
2016-09-05T14:51,train,undercast,2016,9,14,BKN,5000,1288,80,20000,1000
2016-09-05T22:51,train,clear,2016,9,22,FEW,5000,1288,80,15000,10000
2016-09-06T00:54,train,clear,2016,9,0,FEW,4000,2288,100,18000,10000
2016-09-06T01:55,train,clear,2016,9,1,,,,100,18000,10000
2016-09-06T04:50,train,clear,2016,9,4,,,,0.125,,
2016-09-06T08:52,train,clear,2016,9,8,,,,0.062,,
2016-09-06T10:47,train,clear,2016,9,10,,,,0.062,,
2016-09-06T13:51,train,clear,2016,9,13,,,,0.062,,
2016-09-06T14:49,train,clear,2016,9,14,,,,0.062,,
2016-09-07T00:50,train,undercast,2016,9,0,BKN,5000,1288,100,,15000
2016-09-07T01:55,train,undercast,2016,9,1,BKN,5000,1288,100,,15000
2016-09-07T03:57,train,undercast,2016,9,3,BKN,5000,1288,100,,1000
2016-09-07T04:56,train,undercast,2016,9,4,BKN,3500,2788,100,,1000
2016-09-07T05:56,train,undercast,2016,9,5,BKN,3500,2788,100,,1000
2016-09-07T06:55,train,undercast,2016,9,6,BKN,4000,2288,100,,1000
2016-09-07T08:48,train,clear,2016,9,8,SCT,6000,288,0.125,0,0
2016-09-07T21:52,train,clear,2016,9,21,,,,0,,
2016-09-07T22:54,train,undercast,2016,9,22,BKN,4000,2288,80,,18000
2016-09-08T11:55,train,undercast,2016,9,11,BKN,4000,2288,70,,3000
2016-09-08T12:52,train,undercast,2016,9,12,BKN,4000,2288,80,18000,3000
2016-09-08T13:54,train,undercast,2016,9,13,BKN,4000,2288,80,18000,10000
2016-09-08T14:55,train,undercast,2016,9,14,BKN,4000,2288,80,18000,10000
2016-09-08T15:50,train,undercast,2016,9,15,BKN,5500,788,80,18000,10000
2016-09-08T23:47,train,clear,2016,9,23,,,,0,,
2016-09-09T00:52,train,clear,2016,9,0,,,,0,,
2016-09-09T06:50,train,clear,2016,9,6,,,,0,,
2016-09-09T09:48,train,clear,2016,9,9,,,,0,,
2016-09-09T13:49,train,clear,2016,9,13,,,,0,,
2016-09-09T14:56,train,clear,2016,9,14,,,,0,,
2016-09-09T15:48,train,clear,2016,9,15,,,,0.062,,
2016-09-09T23:51,train,clear,2016,9,23,,,,0.062,,
2016-09-10T09:52,train,undercast,2016,9,9,BKN,4000,2288,60,,4000
2016-09-10T14:50,train,clear,2016,9,14,BKN,5500,788,60,3000,0
2016-09-11T08:49,train,clear,2016,9,8,,,,0,,
2016-09-11T09:54,train,clear,2016,9,9,,,,0,,
2016-09-11T14:50,train,clear,2016,9,14,,,,0,,
2016-09-11T22:51,train,clear,2016,9,22,,,,0.062,,
2016-09-11T23:47,train,clear,2016,9,23,,,,0,,
2016-09-12T05:56,train,clear,2016,9,5,,,,80,,2000
2016-09-12T09:49,train,clear,2016,9,9,,,,0.125,,0
2016-09-12T12:48,train,clear,2016,9,12,,,,130,,1000
2016-09-12T13:49,train,clear,2016,9,13,,,,130,,1000
2016-09-12T22:50,train,clear,2016,9,22,,,,115,,300
2016-09-12T23:53,train,clear,2016,9,23,,,,115,,17000
2016-09-13T00:53,train,clear,2016,9,0,,,,100,,
2016-09-13T03:52,train,clear,2016,9,3,,,,90,,
2016-09-13T04:52,train,clear,2016,9,4,,,,90,,
2016-09-13T14:53,train,clear,2016,9,14,,,,110,,
2016-09-14T01:52,train,clear,2016,9,1,,,,0.062,,
2016-09-14T06:50,train,clear,2016,9,6,,,,0,,
2016-09-14T09:50,train,clear,2016,9,9,,,,60,4000,0
2016-09-14T13:49,train,clear,2016,9,13,,,,0.062,,
2016-09-15T00:56,train,clear,2016,9,0,,,,0,,
2016-09-15T09:54,train,undercast,2016,9,9,BKN,3000,3288,90,,
2016-09-15T13:55,train,undercast,2016,9,13,BKN,4800,1488,120,,
2016-09-15T14:59,train,clear,2016,9,14,SCT,5000,1288,120,,200
2016-09-15T17:52,train,clear,2016,9,17,,,,2,200,200
2016-09-15T20:48,train,clear,2016,9,20,,,,100,,0
2016-09-15T22:55,train,clear,2016,9,22,FEW,3500,2788,100,,1000
2016-09-16T00:56,train,clear,2016,9,0,,,,100,,15000
2016-09-16T03:56,train,clear,2016,9,3,,,,90,,
2016-09-16T05:55,train,clear,2016,9,5,,,,90,,
2016-09-16T06:57,train,clear,2016,9,6,,,,100,,
2016-09-16T09:56,train,clear,2016,9,9,,,,120,,
2016-09-16T10:56,train,clear,2016,9,10,SCT,6000,288,120,,0
2016-09-16T12:51,train,clear,2016,9,12,,,,120,,0
2016-09-16T13:55,train,clear,2016,9,13,,,,120,,0
2016-09-16T14:54,train,clear,2016,9,14,,,,120,,1000
2016-09-16T20:53,train,clear,2016,9,20,,,,110,16000,1500
2016-09-17T00:59,train,clear,2016,9,0,,,,110,20000,12000
2016-09-17T03:58,train,clear,2016,9,3,,,,90,20000,15000
2016-09-17T11:57,train,clear,2016,9,11,,,,70,20000,8000
2016-09-17T13:50,train,clear,2016,9,13,FEW,4500,1788,60,20000,500
2016-09-17T17:51,train,clear,2016,9,17,FEW,5800,488,70,20000,16000
2016-09-17T20:55,train,clear,2016,9,20,,,,70,16000,2000
2016-09-17T22:54,train,clear,2016,9,22,,,,0.25,500,500
2016-09-17T23:50,train,clear,2016,9,23,,,,0.125,,
2016-09-18T00:48,train,clear,2016,9,0,,,,0.062,,
2016-09-18T01:59,train,clear,2016,9,1,,,,0,,
2016-09-18T06:53,train,clear,2016,9,6,,,,0,,
2016-09-18T13:54,train,clear,2016,9,13,,,,0,,
2016-09-19T05:56,train,clear,2016,9,5,,,,70,6000,3000
2016-09-19T09:54,train,clear,2016,9,9,,,,30,1000,1000
2016-09-19T12:56,train,undercast,2016,9,12,BKN,4000,2288,100,5000,3000
2016-09-19T13:56,train,undercast,2016,9,13,BKN,3500,2788,90,5000,3000
2016-09-19T23:55,train,undercast,2016,9,23,OVC,5500,788,100,5000,1000
2016-09-20T00:58,train,undercast,2016,9,0,BKN,4500,1788,100,5000,1000
2016-09-20T04:52,train,clear,2016,9,4,,,,0.125,,
2016-09-20T08:58,train,undercast,2016,9,8,BKN,4000,2288,50,,9000
2016-09-20T09:53,train,clear,2016,9,9,BKN,3500,2788,50,,300
2016-09-20T12:48,train,clear,2016,9,12,SCT,5000,1288,90,,0
2016-09-20T14:51,train,undercast,2016,9,14,BKN,4800,1488,90,,18000
2016-09-20T20:49,train,clear,2016,9,20,,,,70,18000,5000
2016-09-20T22:55,train,clear,2016,9,22,,,,60,2000,1000
2016-09-21T09:52,train,clear,2016,9,9,,,,0.125,0,0
2016-09-21T15:53,train,clear,2016,9,15,,,,90,,200
2016-09-22T00:52,train,clear,2016,9,0,,,,90,,14000
2016-09-22T09:51,train,clear,2016,9,9,,,,0,,
2016-09-22T11:51,train,clear,2016,9,11,,,,0.062,,
2016-09-22T12:52,train,clear,2016,9,12,,,,0.25,8000,0
2016-09-22T13:50,train,clear,2016,9,13,,,,100,,100
2016-09-22T14:54,train,clear,2016,9,14,,,,90,3000,300
2016-09-22T21:54,train,clear,2016,9,21,,,,90,20000,3500
2016-09-23T03:52,train,clear,2016,9,3,,,,70,8000,2500
2016-09-23T05:54,train,clear,2016,9,5,,,,50,4000,2500
2016-09-23T08:48,train,clear,2016,9,8,,,,0,,
2016-09-23T11:48,train,clear,2016,9,11,,,,0,,
2016-09-23T12:55,train,clear,2016,9,12,,,,0,,
2016-09-23T14:52,train,clear,2016,9,14,,,,0,,
2016-09-23T17:49,train,clear,2016,9,17,,,,0.062,,
2016-09-24T00:57,train,clear,2016,9,0,FEW,6000,288,130,,0
2016-09-24T03:49,train,clear,2016,9,3,,,,0,,
2016-09-24T05:52,train,clear,2016,9,5,,,,0.062,,
2016-09-24T06:57,train,clear,2016,9,6,FEW,5600,688,130,,200
2016-09-24T09:55,train,clear,2016,9,9,,,,130,,300
2016-09-24T11:54,train,clear,2016,9,11,,,,120,1000,0
2016-09-24T14:51,train,clear,2016,9,14,,,,0.188,200,0
2016-09-24T17:59,train,clear,2016,9,17,,,,110,200,200
2016-09-24T22:49,train,clear,2016,9,22,,,,0.062,,
2016-09-25T05:52,train,clear,2016,9,5,,,,0,,
2016-09-25T09:55,train,clear,2016,9,9,,,,0.062,,
2016-09-25T11:57,train,clear,2016,9,11,,,,0.062,,
2016-09-25T13:56,train,clear,2016,9,13,,,,0.062,,
2016-09-25T14:49,train,clear,2016,9,14,,,,0.062,,
2016-09-25T21:48,train,clear,2016,9,21,,,,0.062,,
2016-09-25T23:48,train,clear,2016,9,23,,,,0,,
2016-09-26T04:53,train,clear,2016,9,4,,,,110,,100
2016-09-26T05:56,train,clear,2016,9,5,,,,110,,500
2016-09-26T06:52,train,clear,2016,9,6,,,,110,,3000
2016-09-26T09:55,train,clear,2016,9,9,,,,130,,16000
2016-09-26T13:54,train,clear,2016,9,13,FEW,4500,1788,130,,16000
2016-09-26T14:57,train,clear,2016,9,14,FEW,4500,1788,120,,18000
2016-09-26T21:52,train,clear,2016,9,21,,,,130,8000,3000
2016-09-26T22:51,train,clear,2016,9,22,,,,130,8000,8000
2016-09-26T23:53,train,clear,2016,9,23,,,,130,8000,8000
2016-09-27T00:52,train,clear,2016,9,0,,,,110,8000,8000
2016-09-27T11:54,train,clear,2016,9,11,,,,0,,
2016-09-27T12:55,train,clear,2016,9,12,BKN,4500,1788,100,300,300
2016-09-27T13:53,train,clear,2016,9,13,BKN,4500,1788,100,17000,300
2016-09-27T23:56,train,clear,2016,9,23,,,,5,,0
2016-09-28T09:53,train,clear,2016,9,9,,,,0.125,,0
2016-09-28T11:53,train,undercast,2016,9,11,BKN,4500,1788,70,,1000
2016-09-28T13:49,train,clear,2016,9,13,BKN,5500,788,100,,0
2016-09-28T14:52,train,clear,2016,9,14,,,,0.125,0,0
2016-09-28T15:56,train,clear,2016,9,15,,,,1,,0
2016-09-28T20:50,train,undercast,2016,9,20,BKN,5000,1288,80,,16000
2016-09-28T21:52,train,undercast,2016,9,21,BKN,4700,1588,80,,16000
2016-09-28T22:57,train,undercast,2016,9,22,BKN,4800,1488,80,,4000
2016-09-28T23:55,train,clear,2016,9,23,,,,0.062,0,0
2016-09-29T00:56,train,clear,2016,9,0,,,,0,,
2016-09-29T05:54,train,undercast,2016,9,5,BKN,4500,1788,80,,20000
2016-09-29T06:52,train,undercast,2016,9,6,BKN,4200,2088,80,20000,20000
2016-09-29T22:52,train,clear,2016,9,22,,,,110,20000,12000
2016-09-30T06:56,train,clear,2016,9,6,,,,130,15000,8000
2016-09-30T11:53,train,clear,2016,9,11,FEW,5000,1288,120,15000,8000
2016-09-30T14:50,train,clear,2016,9,14,FEW,5500,788,120,12000,7000
2016-09-30T15:50,train,clear,2016,9,15,FEW,5500,788,120,12000,6000
